"THCIC_ID","fold","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","model"
"35000",1,0.672619047619048,0.916235780765253,0.582474226804124,0.941551540913921,0.582474226804124,0.672619047619048,0.624309392265193,0.148017621145374,0.0995594713656388,0.170925110132159,0.794427414192151,"RF"
"497000",1,0.740740740740741,0.889009793253536,0.610687022900763,0.935853379152348,0.610687022900763,0.740740740740741,0.669456066945607,0.190308370044053,0.140969162995595,0.230837004405286,0.814875266997139,"RF"
"602000",1,0.691525423728814,0.938095238095238,0.796875,0.896473265073948,0.796875,0.691525423728814,0.740471869328494,0.259911894273128,0.179735682819383,0.225550660792952,0.814810330912026,"RF"
"797600",1,0.763157894736842,0.953729933899906,0.542056074766355,0.982490272373541,0.542056074766355,0.763157894736842,0.633879781420765,0.0669603524229075,0.0511013215859031,0.094273127753304,0.858443914318374,"RF"
"829900",1,0.670542635658915,0.982896237172178,0.920212765957447,0.910242872228089,0.920212765957447,0.670542635658915,0.775784753363229,0.227312775330396,0.152422907488987,0.165638766519824,0.826719436415546,"RF"
"852000",1,0.975409836065574,0.99111549851925,0.9296875,0.997020854021847,0.9296875,0.975409836065574,0.952,0.107488986784141,0.104845814977974,0.112775330396476,0.983262667292412,"RF"
"35000",1,0.226190476190476,0.934850051706308,0.376237623762376,0.874274661508704,0.376237623762376,0.226190476190476,0.282527881040892,0.148017621145374,0.0334801762114537,0.0889867841409692,0.580520263948392,"MN"
"497000",1,0.458333333333333,0.860718171926007,0.436123348017621,0.871145374449339,0.436123348017621,0.458333333333333,0.446952595936795,0.190308370044053,0.0872246696035242,0.2,0.65952575262967,"MN"
"602000",1,0.711864406779661,0.616666666666667,0.394736842105263,0.859038142620232,0.394736842105263,0.711864406779661,0.507859733978235,0.259911894273128,0.185022026431718,0.468722466960352,0.664265536723164,"MN"
"797600",1,0.0131578947368421,0.998111425873466,0.333333333333338,0.933745583038869,0.333333333333333,0.0131578947368421,0.0253164556962025,0.0669603524229075,0.000881057268722467,0.0026431718061674,0.505634660305154,"MN"
"829900",1,0.248062015503876,0.909920182440137,0.447552447552448,0.804435483870968,0.447552447552448,0.248062015503876,0.319201995012469,0.227312775330396,0.0563876651982379,0.125991189427313,0.578991098972006,"MN"
"852000",1,0.942622950819672,0.986179664363277,0.891472868217054,0.993041749502982,0.891472868217054,0.942622950819672,0.916334661354582,0.107488986784141,0.101321585903084,0.113656387665198,0.964401307591475,"MN"
"35000",2,0.650887573964497,0.916235780765253,0.575916230366492,0.937566137566138,0.575916230366492,0.650887573964497,0.611111111111111,0.148767605633803,0.096830985915493,0.168133802816901,0.783561677364875,"RF"
"497000",2,0.75,0.919565217391304,0.686440677966102,0.94,0.686440677966102,0.75,0.716814159292035,0.190140845070423,0.142605633802817,0.207746478873239,0.834782608695652,"RF"
"602000",2,0.705084745762712,0.933412604042806,0.787878787878788,0.900229357798165,0.787878787878788,0.705084745762712,0.744186046511628,0.259683098591549,0.183098591549296,0.232394366197183,0.819248674902759,"RF"
"797600",2,0.773333333333333,0.944392082940622,0.495726495726496,0.983316977428852,0.495726495726496,0.773333333333333,0.604166666666667,0.0660211267605634,0.051056338028169,0.102992957746479,0.858862708136978,"RF"
"829900",2,0.670542635658915,0.971526195899772,0.873737373737374,0.909381663113006,0.873737373737374,0.670542635658915,0.758771929824561,0.227112676056338,0.152288732394366,0.174295774647887,0.821034415779343,"RF"
"852000",2,0.983739837398374,0.99111549851925,0.930769230769231,0.998011928429424,0.930769230769231,0.983739837398374,0.956521739130435,0.108274647887324,0.106514084507042,0.11443661971831,0.987427667958812,"RF"
"35000",2,0.272189349112426,0.938986556359876,0.438095238095238,0.880698351115422,0.438095238095238,0.272189349112426,0.335766423357664,0.148767605633803,0.0404929577464789,0.0924295774647887,0.605587952736151,"MN"
"497000",2,0.421296296296296,0.859782608695652,0.413636363636364,0.86353711790393,0.413636363636364,0.421296296296296,0.417431192660551,0.190140845070423,0.0801056338028169,0.193661971830986,0.640539452495974,"MN"
"602000",2,0.71864406779661,0.631391200951249,0.406130268199234,0.864820846905537,0.406130268199234,0.71864406779661,0.518971848225214,0.259683098591549,0.186619718309859,0.459507042253521,0.675017634373929,"MN"
"797600",2,0,0.993402450518379,0,0.933569530558016,0,0,NA,0.0660211267605634,0,0.00616197183098592,0.496701225259189,"MN"
"829900",2,0.27906976744186,0.894077448747153,0.436363636363637,0.808444902162719,0.436363636363636,0.27906976744186,0.340425531914894,0.227112676056338,0.0633802816901408,0.145246478873239,0.586573608094507,"MN"
"852000",2,0.910569105691057,0.995064165844028,0.957264957264958,0.989205103042198,0.957264957264957,0.910569105691057,0.933333333333333,0.108274647887324,0.0985915492957746,0.102992957746479,0.952816635767542,"MN"
"35000",3,0.678571428571429,0.913133402275078,0.575757575757576,0.942369263607257,0.575757575757576,0.678571428571429,0.622950819672131,0.148017621145374,0.100440528634361,0.174449339207048,0.795852415423253,"RF"
"497000",3,0.726851851851852,0.898803046789989,0.628,0.933333333333333,0.628,0.726851851851852,0.67381974248927,0.190308370044053,0.138325991189427,0.220264317180617,0.81282744932092,"RF"
"602000",3,0.722033898305085,0.94047619047619,0.809885931558935,0.905963302752294,0.809885931558935,0.722033898305085,0.763440860215054,0.259911894273128,0.187665198237885,0.231718061674009,0.831255044390638,"RF"
