"THCIC_ID","fold","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","model"
"852000",1,0.887096774193548,0.996449704142012,0.948275862068966,0.991755005889282,0.948275862068966,0.887096774193548,0.916666666666667,0.0683572216097023,0.0606394707828004,0.0639470782800441,0.94177323916778,"MN"
"35000",2,0.615894039735099,0.935270805812417,0.654929577464789,0.924281984334204,0.654929577464789,0.615894039735099,0.63481228668942,0.166299559471366,0.102422907488987,0.156387665198238,0.775582422773758,"RF"
"497000",2,0.725806451612903,0.894736842105263,0.639810426540284,0.926829268292683,0.639810426540284,0.725806451612903,0.680100755667506,0.204845814977974,0.148678414096916,0.232378854625551,0.810271646859083,"RF"
"602000",2,0.784232365145228,0.907046476761619,0.752988047808765,0.920852359208524,0.752988047808765,0.784232365145228,0.768292682926829,0.265418502202643,0.208149779735683,0.276431718061674,0.845639420953424,"RF"
"797600",2,0.627118644067797,0.92226148409894,0.359223300970874,0.972670807453416,0.359223300970874,0.627118644067797,0.45679012345679,0.0649779735682819,0.0407488986784141,0.113436123348018,0.774690064083368,"RF"
"829900",2,0.574162679425837,0.985693848354793,0.923076923076923,0.88560411311054,0.923076923076923,0.574162679425837,0.707964601769911,0.230176211453745,0.13215859030837,0.143171806167401,0.779928263890315,"RF"
"852000",2,1,0.98936170212766,0.873239436619719,1,0.873239436619718,1,0.932330827067669,0.0682819383259912,0.0682819383259912,0.0781938325991189,0.99468085106383,"RF"
"35000",2,0.298013245033113,0.932628797886394,0.46875,0.869458128078818,0.46875,0.298013245033113,0.364372469635628,0.166299559471366,0.0495594713656388,0.105726872246696,0.615321021459753,"MN"
"497000",2,0.655913978494624,0.775623268698061,0.429577464788732,0.897435897435897,0.429577464788732,0.655913978494624,0.519148936170213,0.204845814977974,0.134361233480176,0.312775330396476,0.715768623596342,"MN"
"602000",2,0.630705394190871,0.71664167916042,0.44574780058651,0.843033509700176,0.44574780058651,0.630705394190871,0.52233676975945,0.265418502202643,0.167400881057269,0.375550660792952,0.673673536675646,"MN"
